6080083d2c6a21cb90c7e4ef	2021-06-24-05-24	result1.json	0.6934905628621677	0.49320283913292	0.3278876451101343	0.20991332596802856	0.17331083996389263	0.24428686374920372	0.42185161246831454	0.056878650390246484
6080083d2c6a21cb90c7e4ef	2021-06-24-05-24	result2.json	0.690572275112199	0.49116498332386377	0.32663844342806736	0.20935122173646417	0.17293587411804062	0.24421411670268126	0.4215645007362658	0.056618943294121114
6080083d2c6a21cb90c7e4ef	2021-06-24-05-24	result3.json	0.6895054419223146	0.490561344784685	0.32640444227226195	0.20935682753751764	0.17258252595224152	0.24321509275464034	0.4211391604746885	0.056512456686958784
6081322eccc26d9c03ffcb58	2021-06-29-04-18	result1.json	0.6734516201540485	0.49097026355649154	0.3355602679748689	0.2190409150887434	0.17747910586249813	0.25874424279289	0.4239951971802383	0.05771526499981506
6081322eccc26d9c03ffcb58	2021-06-29-04-18	result2.json	0.6192909082372473	0.4557843495969819	0.3081977890509978	0.19526208024642294	0.16854091517280612	0.21620998910579017	0.411173931723794	0.0512786100572006
6081322eccc26d9c03ffcb58	2021-06-29-04-18	result3.json	0.681726883621369	0.5054692755889715	0.3482024754515666	0.22766949991687466	0.17892768072282328	0.2693587873363955	0.42920337416714105	0.05930817321462972
6081322eccc26d9c03ffcb58	2021-06-29-22-53	result1.json	0.6692926295290963	0.4939041066939134	0.3381251622148053	0.21970094754468172	0.17697312737756954	0.2586166611555053	0.4221028129962248	0.05906433739010373
6081322eccc26d9c03ffcb58	2021-06-29-22-53	result2.json	0.6158976213847722	0.45375552564808797	0.30669226365228847	0.1940047403551102	0.1683474796674352	0.21810134735635164	0.41137023059273514	0.05131699416349771
6081322eccc26d9c03ffcb58	2021-06-29-22-53	result3.json	0.6134153767583708	0.45529846995463796	0.31529767867714303	0.20601194352297467	0.1710993043377295	0.25015581638027273	0.417121881372185	0.05460636329310912
6081322eccc26d9c03ffcb58	2021-06-30-22-48	result1.json	0.6807300177595661	0.4992604933231135	0.34013182399139297	0.22056438593107824	0.1789510194397285	0.2615813492433583	0.4292924171219867	0.05930031389251168
6081322eccc26d9c03ffcb58	2021-06-30-22-48	result2.json	0.6800708424041174	0.49772132544141673	0.33941505179426473	0.2216358748243338	0.1796191488118844	0.25441411063585795	0.4255653572980579	0.05879678205358265
6081322eccc26d9c03ffcb58	2021-06-30-22-48	result3.json	0.6756340314412019	0.4991502040925396	0.34234748614806687	0.22346727943060773	0.1798704597924606	0.26329345582999086	0.430936174182368	0.05894826279681115
6081322eccc26d9c03ffcb58	2021-07-02-09-34	result1.json	0.6877465694603055	0.508552076743689	0.3467372582672724	0.22555426779596216	0.18052456132297254	0.2772335739097588	0.4330907957309677	0.05931845213704574
6081322eccc26d9c03ffcb58	2021-07-02-09-34	result2.json	0.694233176952199	0.5176019486087722	0.3577291728726303	0.23456651349229576	0.18337950649531212	0.28381202628379726	0.43781766520748877	0.06178095031879784
6081322eccc26d9c03ffcb58	2021-07-02-09-34	result3.json	0.7119054775195689	0.5220146818845771	0.3573994872856243	0.23319943569642407	0.1855169613096557	0.2848516684955022	0.43735849076004896	0.06508795031152224
6081322eccc26d9c03ffcb58	2021-07-03-08-33	result1.json	0.6888304023932508	0.5125127981325984	0.35390940135336474	0.23342117802133328	0.18323778436762755	0.28695380568569157	0.4321796583662237	0.06219636505934765
6081322eccc26d9c03ffcb58	2021-07-03-08-33	result2.json	0.7094335600602341	0.5217174713993417	0.3581100510102282	0.23611389471277575	0.1869400182248008	0.293501228965355	0.4359416950568141	0.06672729200581991
6081322eccc26d9c03ffcb58	2021-07-03-08-33	result3.json	0.7247110304213341	0.5278051857156726	0.3615605305830279	0.2390278900679155	0.1900457966000696	0.296945746171734	0.4398362879003788	0.06986977669744221
6081322eccc26d9c03ffcb58	2021-07-04-06-46	result1.json	0.7282372382084243	0.5287397305996074	0.3600008546150391	0.23785029968072566	0.1912283851068565	0.29989348396773985	0.4396200390475621	0.0710918650127751
6081322eccc26d9c03ffcb58	2021-07-04-06-46	result2.json	0.7251344638630632	0.5279564891009559	0.3603619197798838	0.23784716846685483	0.19186725393688706	0.3039763291421852	0.4405444815950779	0.07148356532598271
6081322eccc26d9c03ffcb58	2021-07-04-06-46	result3.json	0.7290009849002196	0.5272138631668629	0.3575140972061449	0.23609381104690386	0.1922556750449619	0.3024075659530537	0.44015325160072327	0.07300776082351844
6081322eccc26d9c03ffcb58	2021-07-05-04-53	result1.json	0.7310092143005991	0.527048217180321	0.356116277511966	0.23428317074650212	0.19405993534203494	0.3056812612734108	0.44163998584006625	0.07477616367955235
6081322eccc26d9c03ffcb58	2021-07-05-04-53	result2.json	0.7312699166436746	0.5286648777523896	0.35819852828620036	0.23585977195123467	0.19289901680913468	0.30565010237862994	0.4410995680154603	0.07339079907050096
6081322eccc26d9c03ffcb58	2021-07-05-04-53	result3.json	0.727734767912417	0.530211019459204	0.3615866234689869	0.23918529894474003	0.19175892328802643	0.3052700982921028	0.44083945011570475	0.07128966796924316
60894b3066dfff74199c034a	2021-06-28-11-09	result1.json	0.4418529580573827	0.20191090085256697	0.08736129221733802	0.03287394116929435	0.10996824375648284	0.05731894738283912	0.28349785480816325	0.03102675520677025
60894b3066dfff74199c034a	2021-06-28-11-09	result2.json	0.4124863728382138	0.18285881579630214	0.0723861119495673	0.02890100476148725	0.09306336998418885	0.07243597476482806	0.2480593554753644	0.0289665149852072
60894b3066dfff74199c034a	2021-06-30-11-01	result1.json	0.6473619826442765	0.47972291524127003	0.32912365072995026	0.21263563834459334	0.17109428818219108	0.2335658045300554	0.4134122956165094	0.0550035667126701
6093e5ac34845d9a4af7ca6c	2021-06-28-23-14	result1.json	0.717018598797351	0.4780078787106917	0.3007365666706439	0.1802344383633733	0.1932560614879009	0.29883904368556735	0.43203825622472375	0.07256077728070269
6093e5ac34845d9a4af7ca6c	2021-06-28-23-14	result2.json	0.6909466398749529	0.47687665951953323	0.3094700841826377	0.1934552663647265	0.19931157569103522	0.2884534619528382	0.43115389209534577	0.0724461645677636
6093e5ac34845d9a4af7ca6c	2021-06-28-23-14	result3.json	0.712992964941451	0.49728304053038386	0.32641469523083916	0.20663497504187409	0.20131201101603563	0.30183087400723296	0.4368140574419313	0.07400788634322697
609c945a4f79658621949449	2021-06-29-01-26	result1.json	0.6885821240049952	0.4756747431287963	0.30525704443303014	0.18723180752362095	0.17199307863465618	0.23530388070447908	0.414899833516812	0.05674991847115444
609c945a4f79658621949449	2021-06-29-01-26	result2.json	0.6879644118990946	0.476171067992496	0.3058888437184776	0.18802348757888268	0.171369946893866	0.23501531808105067	0.4146055115856223	0.0563427851335263
609c945a4f79658621949449	2021-06-29-01-26	result3.json	0.6876653206814866	0.47604406122188725	0.3052776441282638	0.18799089504578384	0.17081135934299613	0.23306529249684518	0.4139981715307787	0.055818485789076194
609c945a4f79658621949449	2021-07-01-01-25	result1.json	0.6831707395884971	0.4735107873553643	0.3058468909808722	0.18798789964514967	0.1646764103975968	0.22360848739605085	0.41093749167069077	0.05167734238575063
